Borough,Neighborhood,Building Class Category,Tax Class At Present,Block,Lot,Ease-Ment,Building Class At Present,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7724.0,49.0,,A1,1606 ALBANY AVENUE,,11210.0,1.0,0.0,1.0,2400.0,1120.0,1920.0,1.0,A1,460000.0,2019-08-22 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7724.0,53.0,,A1,1618 ALBANY AVENUE,,11210.0,1.0,0.0,1.0,2400.0,1120.0,1920.0,1.0,A1,543000.0,2019-08-06 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7724.0,59.0,,A9,1632 ALBANY AVENUE,,11210.0,1.0,0.0,1.0,2000.0,1040.0,1920.0,1.0,A9,412500.0,2019-11-11 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7729.0,85.0,,A5,1560 SCHENECTADY AVENUE,,11234.0,1.0,0.0,1.0,1600.0,1452.0,1950.0,1.0,A5,520000.0,2019-02-28 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7731.0,3.0,,A9,4717 AVENUE H,,11234.0,1.0,0.0,1.0,2107.0,810.0,1945.0,1.0,A9,298277.0,2019-05-28 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7731.0,12.0,,A9,1619 SCHENECTADY AVE,,11234.0,1.0,0.0,1.0,2200.0,1543.0,1945.0,1.0,A9,610000.0,2019-08-30 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7731.0,73.0,,A9,1116 EAST 48TH STREET,,11234.0,1.0,0.0,1.0,2150.0,840.0,1945.0,1.0,A9,470000.0,2019-09-26 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7744.0,39.0,,A9,957 EAST 40TH STREET,,11210.0,1.0,0.0,1.0,1800.0,1372.0,1910.0,1.0,A9,500000.0,2019-05-17 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7745.0,20.0,,A9,1735 ALBANY AVENUE,,11210.0,1.0,0.0,1.0,2000.0,1218.0,1930.0,1.0,A9,460000.0,2019-05-23 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7746.0,61.0,,A9,968 EAST 43RD STREET,,11210.0,1.0,0.0,1.0,1940.0,1440.0,1925.0,1.0,A9,30000.0,2019-09-06 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7747.0,37.0,,A9,941 EAST 43RD STREET,,11210.0,1.0,0.0,1.0,2000.0,1274.0,1920.0,1.0,A9,1000.0,2019-07-16 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7766.0,9.0,,A1,4003 AVENUE J,,11210.0,1.0,0.0,1.0,3900.0,1928.0,1915.0,1.0,A1,550000.0,2019-05-14 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7766.0,73.0,,A5,1840 ALBANY AVENUE,,11210.0,1.0,0.0,1.0,2000.0,1560.0,1915.0,1.0,A5,10.0,2019-03-19 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7767.0,64.0,,A1,1070 EAST 42ND STREET,,11210.0,1.0,0.0,1.0,4000.0,1116.0,1910.0,1.0,A1,587600.0,2019-06-28 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7768.0,21.0,,A1,1077 EAST 42 STREET,,11210.0,1.0,0.0,1.0,2500.0,1912.0,1920.0,1.0,A1,707000.0,2019-05-21 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7768.0,40.0,,A1,4202 AVENUE I,,11210.0,1.0,0.0,1.0,1950.0,1274.0,1920.0,1.0,A1,665000.0,2019-05-09 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7768.0,41.0,,A1,4204 AVENUE I,,11210.0,1.0,0.0,1.0,1950.0,1274.0,1920.0,1.0,A1,510000.0,2019-05-21 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7770.0,36.0,,A9,1747 TROY AVENUE,,11234.0,1.0,0.0,1.0,1900.0,1428.0,1925.0,1.0,A9,515510.0,2019-02-07 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7770.0,70.0,,A1,4541 KINGS HIGHWAY,,11234.0,1.0,0.0,1.0,2000.0,2154.0,1940.0,1.0,A1,745000.0,2019-09-27 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7786.0,40.0,,A5,3824 AVENUE J,,11210.0,1.0,0.0,1.0,2000.0,1632.0,1915.0,1.0,A5,720000.0,2019-10-03 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7787.0,58.0,,A9,1188 EAST 40TH STREET,,11210.0,1.0,0.0,1.0,2000.0,1632.0,1920.0,1.0,A9,650000.0,2019-04-22 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7789.0,58.0,,A1,1170 EAST 42ND STREET,,11210.0,1.0,0.0,1.0,2250.0,1800.0,1930.0,1.0,A1,10000.0,2019-12-05 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7792.0,154.0,,A5,4497 KINGS HIGHWAY,,11234.0,1.0,0.0,1.0,1600.0,1184.0,1925.0,1.0,A5,487000.0,2019-04-10 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7813.0,24.0,,A5,1247 EAST 40TH STREET,,11210.0,1.0,0.0,1.0,1305.0,1520.0,1915.0,1.0,A5,789000.0,2019-04-01 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7906.0,19.0,,A5,379 EAST 58TH STREET,,11203.0,1.0,0.0,1.0,2200.0,1515.0,1940.0,1.0,A5,610000.0,2019-04-09 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7906.0,58.0,,A5,330 EAST 59TH STREET,,11203.0,1.0,0.0,1.0,1800.0,1260.0,1940.0,1.0,A5,575000.0,2019-08-29 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7906.0,140.0,,A9,5824 BEVERLY ROAD,,11203.0,1.0,0.0,1.0,2300.0,991.0,1940.0,1.0,A9,570000.0,2019-03-15 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7927.0,33.0,,A9,805 EAST 51ST STREET,,11203.0,1.0,0.0,1.0,2000.0,1632.0,1940.0,1.0,A9,627000.0,2019-11-07 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7928.0,17.0,,A5,807 EAST 52ND STREET,,11203.0,1.0,0.0,1.0,1600.0,1452.0,1940.0,1.0,A5,529000.0,2019-01-09 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7928.0,22.0,,A5,791 EAST 52ND STREET,,11203.0,1.0,0.0,1.0,1600.0,1452.0,1940.0,1.0,A5,381550.0,2019-01-16 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7930.0,121.0,,A5,5521 WHITTY LANE,,11203.0,1.0,0.0,1.0,1710.0,1872.0,1940.0,1.0,A5,620000.0,2019-01-02 00:00:00
3.0,flatbush-east,01 ONE FAMILY DWELLINGS,1,7973.0,32.0,,A1,833 EAST 55TH STREET,,11234.0,1.0,0.0,1.0,6000.0,1612.0,1930.0,1.0,A1,670000.0,2019-10-23 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4677.0,59.0,,B3,351 EAST 51ST STREET,,11203.0,2.0,0.0,2.0,2000.0,1736.0,1910.0,1.0,B3,450000.0,2019-01-10 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4678.0,55.0,,B1,325 EAST 52ND STREET,,11203.0,2.0,0.0,2.0,2000.0,3090.0,1910.0,1.0,B1,571452.0,2019-05-16 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4681.0,9.0,,B1,890 LINDEN BLVD,,11203.0,2.0,0.0,2.0,2900.0,4620.0,1910.0,1.0,B1,800000.0,2019-05-14 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4681.0,65.0,,B2,181 EAST 55TH STREET,,11203.0,2.0,0.0,2.0,6000.0,1402.0,1910.0,1.0,B2,850000.0,2019-03-11 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4683.0,56.0,,B3,109 EAST 57TH STREET,,11203.0,2.0,0.0,2.0,3057.0,1863.0,1945.0,1.0,B3,585494.0,2019-03-07 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4684.0,28.0,,B1,5835 KINGS HIGHWAY,,11203.0,2.0,0.0,2.0,2392.0,3293.0,1960.0,1.0,B1,717000.0,2019-11-07 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4696.0,48.0,,B1,453 EAST 48TH STREET,,11203.0,2.0,0.0,2.0,2000.0,2777.0,1940.0,1.0,B1,745000.0,2019-09-12 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4699.0,56.0,,B3,425 E 51 STREET,,11203.0,2.0,0.0,2.0,4000.0,1748.0,1901.0,1.0,B3,570000.0,2019-12-19 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4702.0,29.0,,B3,282 EAST 55TH STREET,,11203.0,2.0,0.0,2.0,2000.0,1248.0,1920.0,1.0,B3,615000.0,2019-01-25 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4702.0,38.0,,B2,5419 SNYDER AVENUE,,11203.0,2.0,0.0,2.0,4000.0,2160.0,1925.0,1.0,B2,450000.0,2019-04-09 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4703.0,24.0,,B1,230 EAST 56TH STREET,,11203.0,2.0,0.0,2.0,2000.0,1440.0,1920.0,1.0,B1,500000.0,2019-10-25 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4703.0,50.0,,B3,285 EAST 55TH STREET,,11203.0,2.0,0.0,2.0,2000.0,1280.0,1925.0,1.0,B3,810000.0,2019-05-03 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4705.0,32.0,,B1,5719 KINGS HIGHWAY,,11203.0,2.0,0.0,2.0,2400.0,1728.0,1935.0,1.0,B1,680000.0,2019-08-01 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4721.0,63.0,,B3,503 EAST 49TH STREET,,11203.0,2.0,0.0,2.0,2000.0,1404.0,1920.0,1.0,B3,473954.0,2019-11-08 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4722.0,9.0,,B2,5022 SNYDER AVENUE,,11203.0,2.0,0.0,2.0,2000.0,2016.0,1901.0,1.0,B2,660000.0,2019-10-30 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4724.0,17.0,,B3,416 EAST 53RD STREET,,11203.0,2.0,0.0,2.0,2000.0,1644.0,1920.0,1.0,B3,655000.0,2019-06-01 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4730.0,6.0,,B1,5811 TILDEN AVENUE,,11203.0,2.0,0.0,2.0,2000.0,1925.0,1940.0,1.0,B1,599000.0,2019-10-15 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4731.0,31.0,,B2,157 EAST 59TH STREET,,11203.0,2.0,0.0,2.0,2000.0,1768.0,1920.0,1.0,B2,630000.0,2019-08-01 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4732.0,25.0,,B3,602 EAST 48TH ST,,11203.0,2.0,0.0,2.0,2500.0,896.0,1925.0,1.0,B3,303000.0,2019-12-31 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4736.0,26.0,,B3,552 EAST 52ND STREET,,11203.0,2.0,0.0,2.0,1950.0,1428.0,1920.0,1.0,B3,289750.0,2019-01-11 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4736.0,26.0,,B3,552 EAST 52ND STREET,,11203.0,2.0,0.0,2.0,1950.0,1428.0,1920.0,1.0,B3,760000.0,2019-10-08 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4740.0,60.0,,B1,5564 KINGS HIGHWAY,,11203.0,2.0,0.0,2.0,2200.0,2928.0,1940.0,1.0,B1,700000.0,2019-09-18 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4741.0,15.0,,B3,318 EAST 57TH STREET,,11203.0,2.0,0.0,2.0,2900.0,2016.0,1935.0,1.0,B3,10000.0,2019-09-06 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4741.0,38.0,,B3,5609 BEVERLEY ROAD,,11203.0,2.0,0.0,2.0,4000.0,1672.0,1950.0,1.0,B3,215000.0,2019-06-19 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4759.0,4.0,,B1,4810 BEVERLEY ROAD,,11203.0,2.0,0.0,2.0,1600.0,1872.0,1945.0,1.0,B1,457821.0,2019-12-17 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4759.0,27.0,,B3,686 EAST 49TH STREET,,11203.0,2.0,0.0,2.0,2300.0,2800.0,1930.0,1.0,B3,540947.0,2019-08-29 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4759.0,35.0,,B1,4821 CLARENDON ROAD,,11203.0,2.0,0.0,2.0,2100.0,3588.0,1930.0,1.0,B1,800000.0,2019-05-28 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4764.0,13.0,,B1,508 EAST 54TH STREET,,11203.0,2.0,0.0,2.0,2000.0,1827.0,1945.0,1.0,B1,575000.0,2019-08-28 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4764.0,23.0,,B1,530 EAST 54TH STREET,,11203.0,2.0,0.0,2.0,2300.0,1814.0,1950.0,1.0,B1,598000.0,2019-12-03 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4767.0,15.0,,B1,388 EAST 57TH STREET,,11203.0,2.0,0.0,2.0,2000.0,1720.0,1955.0,1.0,B1,225000.0,2019-07-16 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4771.0,37.0,,B1,764 EAST 51ST STREET,,11203.0,2.0,0.0,2.0,2000.0,2112.0,1930.0,1.0,B1,600000.0,2019-06-28 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4771.0,38.0,,B1,766 EAST 51ST STREET,,11203.0,2.0,0.0,2.0,2000.0,2112.0,1930.0,1.0,B1,625000.0,2019-09-26 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4773.0,25.0,,B3,654 EAST 53RD STREET,,11203.0,2.0,0.0,2.0,2400.0,1408.0,1925.0,1.0,B3,650000.0,2019-08-13 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4774.0,71.0,,B3,635 EAST 53RD STREET,,11203.0,2.0,0.0,2.0,2400.0,1728.0,1925.0,1.0,B3,475000.0,2019-06-28 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4776.0,38.0,,B1,564 EAST 56TH STREET,,11203.0,2.0,0.0,2.0,2733.0,2189.0,1940.0,1.0,B1,644000.0,2019-09-25 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4778.0,9.0,,S2,4720 AVENUE D,,11203.0,2.0,1.0,3.0,2000.0,2080.0,1931.0,1.0,S2,300000.0,2019-11-04 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4779.0,64.0,,B1,833 EAST 48TH STREET,,11203.0,2.0,0.0,2.0,3500.0,2576.0,1940.0,1.0,B1,750000.0,2019-07-29 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4780.0,48.0,,B1,4907 FOSTER AVENUE,,11203.0,2.0,0.0,2.0,3000.0,1836.0,1950.0,1.0,B1,640000.0,2019-02-27 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4783.0,64.0,,B1,937 EAST 48TH STREET,,11203.0,2.0,0.0,2.0,1600.0,1740.0,1940.0,1.0,B1,550000.0,2019-01-18 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4868.0,31.0,,B1,290 LINDEN BOULEVARD,,11226.0,2.0,0.0,2.0,3150.0,2008.0,1910.0,1.0,B1,975000.0,2019-03-12 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4868.0,54.0,,B1,868 NEW YORK AVENUE,,11203.0,2.0,0.0,2.0,2007.0,2160.0,1910.0,1.0,B1,950000.0,2019-08-26 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4868.0,55.0,,B1,870 NEW YORK AVE,,11203.0,2.0,0.0,2.0,2013.0,2200.0,1910.0,1.0,B1,875000.0,2019-03-06 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4868.0,60.0,,B1,882 NEW YORK AVENUE,,11203.0,2.0,0.0,2.0,2040.0,2160.0,1910.0,1.0,B1,930000.0,2019-10-29 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4868.0,60.0,,B1,882 NEW YORK AVENUE,,11203.0,2.0,0.0,2.0,2040.0,2160.0,1910.0,1.0,B1,740000.0,2019-09-25 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4869.0,14.0,,B1,2 FAIRVIEW PLACE,,11226.0,2.0,0.0,2.0,1967.0,2136.0,1910.0,1.0,B1,76050.0,2019-01-28 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4871.0,16.0,,B3,128 EAST 35TH STREET,,11203.0,2.0,0.0,2.0,2002.0,1530.0,1920.0,1.0,B3,575000.0,2019-04-09 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4872.0,20.0,,B3,888 BROOKLYN AVENUE,,11203.0,2.0,0.0,2.0,2040.0,1344.0,1920.0,1.0,B3,1000.0,2019-05-02 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4872.0,20.0,,B3,888 BROOKLYN AVE,,11203.0,2.0,0.0,2.0,2040.0,1344.0,1920.0,1.0,B3,10.0,2019-07-12 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4874.0,4.0,,B3,444 LINDEN BOULEVARD,,11203.0,2.0,0.0,2.0,2000.0,1534.0,1920.0,1.0,B3,10.0,2019-06-14 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4875.0,57.0,,B2,199 EAST 38TH STREET,,11203.0,2.0,0.0,2.0,1975.0,3178.0,2017.0,1.0,B2,1150000.0,2019-02-22 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4876.0,1.0,,B2,484 LINDEN BOULEVARD,,11203.0,2.0,0.0,2.0,2000.0,1760.0,1941.0,1.0,B2,710000.0,2019-12-24 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4876.0,9.0,,B2,504 LINDEN BOULEVARD,,11203.0,2.0,0.0,2.0,2000.0,2080.0,1925.0,1.0,B2,515000.0,2019-02-13 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4876.0,41.0,,S2,3903 CHURCH AVENUE,,11203.0,2.0,1.0,3.0,1840.0,3240.0,1931.0,1.0,S2,163333.0,2019-08-16 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4877.0,35.0,,S2,4017 CHURCH AVENUE,,11203.0,2.0,1.0,3.0,1913.0,2900.0,1930.0,1.0,S2,850000.0,2019-06-13 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4878.0,1.0,,B3,845 ALBANY AVENUE,,11203.0,2.0,0.0,2.0,6000.0,3436.0,1910.0,1.0,B3,800000.0,2019-09-12 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4878.0,26.0,,B1,154 EAST 42 STREET,,11203.0,2.0,0.0,2.0,3000.0,2256.0,1910.0,1.0,B1,615000.0,2019-05-30 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4878.0,26.0,,B1,154 EAST 42ND STREET,,11203.0,2.0,0.0,2.0,3000.0,2256.0,1910.0,1.0,B1,1150000.0,2019-12-18 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4878.0,46.0,,B1,893 ALBANY AVENUE,,11203.0,2.0,0.0,2.0,2400.0,2320.0,1910.0,1.0,B1,10.0,2019-09-27 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4879.0,58.0,,B1,129 EAST 42ND STREET,,11203.0,2.0,0.0,2.0,1967.0,2218.0,1905.0,1.0,B1,680000.0,2019-12-30 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4881.0,16.0,,B1,362 EAST 45TH STREET,,11203.0,2.0,0.0,2.0,2550.0,2360.0,1920.0,1.0,B1,810000.0,2019-11-21 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4883.0,9.0,,B1,672 LINDEN BOULEVARD,,11203.0,2.0,0.0,2.0,2000.0,2080.0,1910.0,1.0,B1,787900.0,2019-01-22 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4884.0,45.0,,S2,1509 NOSTRAND AVENUE,,11226.0,2.0,1.0,3.0,2000.0,3480.0,1931.0,1.0,S2,1453000.0,2019-11-21 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4884.0,48.0,,B9,1503 NOSTRAND AVENUE,,11226.0,2.0,0.0,2.0,2000.0,2080.0,1899.0,1.0,B9,800000.0,2019-01-04 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4885.0,32.0,,B9,58 E 32ND ST,,11226.0,2.0,0.0,2.0,2000.0,2048.0,1910.0,1.0,B9,930000.0,2019-01-25 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4885.0,53.0,,B3,39 EAST 31ST STREET,,11226.0,2.0,0.0,2.0,2000.0,1564.0,1910.0,1.0,B3,313500.0,2019-04-04 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4885.0,53.0,,B3,39 EAST 31ST STREET,,11226.0,2.0,0.0,2.0,2000.0,1564.0,1910.0,1.0,B3,740000.0,2019-09-13 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4886.0,12.0,,B1,932 NEW YORK,,11203.0,2.0,0.0,2.0,2281.0,2328.0,1910.0,1.0,B1,900000.0,2019-06-20 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4886.0,15.0,,B1,940 NEW YORK AVENUE,,11203.0,2.0,0.0,2.0,2281.0,2328.0,1910.0,1.0,B1,900000.0,2019-06-06 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4886.0,54.0,,B2,37 EAST 32ND STREET,,11226.0,2.0,0.0,2.0,2417.0,2280.0,1925.0,1.0,B2,899000.0,2019-10-21 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4891.0,17.0,,B9,274 EAST 38TH STREET,,11203.0,2.0,0.0,2.0,2000.0,1760.0,1910.0,1.0,B9,625000.0,2019-08-21 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4891.0,29.0,,B9,300 EAST 38TH STREET,,11203.0,2.0,0.0,2.0,2000.0,2080.0,1910.0,1.0,B9,480000.0,2019-12-18 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4891.0,37.0,,B9,315 EAST 37TH STREET,,11203.0,2.0,0.0,2.0,2000.0,1920.0,1899.0,1.0,B9,640000.0,2019-05-06 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4892.0,16.0,,B1,268 EAST 39TH STREET,,11203.0,2.0,0.0,2.0,1985.0,2910.0,2005.0,1.0,B1,660000.0,2019-11-18 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4892.0,17.0,,B1,270 EAST 39TH ST,,11203.0,2.0,0.0,2.0,2000.0,2910.0,2005.0,1.0,B1,615000.0,2019-01-18 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4892.0,46.0,,B9,295 EAST 38TH STREET,,11203.0,2.0,0.0,2.0,2000.0,2008.0,1920.0,1.0,B9,590585.0,2019-05-09 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4893.0,43.0,,B9,299 EAST 39TH STREET,,11203.0,2.0,0.0,2.0,2000.0,2165.0,1960.0,1.0,B9,773800.0,2019-04-30 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4895.0,21.0,,B3,214 EAST 42ND STREET,,11203.0,2.0,0.0,2.0,3000.0,1780.0,1920.0,1.0,B3,500.0,2019-02-07 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4897.0,40.0,,B2,4305 SNYDER AVENUE,,11203.0,2.0,0.0,2.0,4000.0,2138.0,1920.0,1.0,B2,1175000.0,2019-06-24 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4899.0,17.0,,B1,436 EAST 46TH STREET,,11203.0,2.0,0.0,2.0,2000.0,1204.0,1950.0,1.0,B1,785000.0,2019-08-28 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4902.0,10.0,,B1,3124 SNYDER AVENUE,,11226.0,2.0,0.0,2.0,1670.0,2000.0,1910.0,1.0,B1,999000.0,2019-05-30 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4902.0,32.0,,B1,134 EAST 32ND STREET,,11226.0,2.0,0.0,2.0,2000.0,2080.0,1910.0,1.0,B1,636000.0,2019-02-21 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4905.0,68.0,,B2,343 EAST 34TH STREET,,11203.0,2.0,0.0,2.0,1602.0,1472.0,1920.0,1.0,B2,550000.0,2019-09-03 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4910.0,10.0,,B2,4224 SNYDER AVENUE,,11203.0,2.0,0.0,2.0,1007.0,1369.0,1920.0,1.0,B2,10.0,2019-01-22 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4910.0,10.0,,B2,4224 SNYDER AVENUE,,11203.0,2.0,0.0,2.0,1007.0,1369.0,1920.0,1.0,B2,525000.0,2019-07-12 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4910.0,13.0,,B2,264 EAST 43RD STREET,,11203.0,2.0,0.0,2.0,1800.0,1428.0,1920.0,1.0,B2,549000.0,2019-07-18 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4914.0,58.0,,B1,511 EAST 46TH STREET,,11203.0,2.0,0.0,2.0,2000.0,1600.0,1960.0,1.0,B1,715000.0,2019-07-12 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4917.0,35.0,,B1,3215 BEVERLY ROAD,,11226.0,2.0,0.0,2.0,1700.0,1584.0,1910.0,1.0,B1,650000.0,2019-10-04 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4917.0,37.0,,B1,3211 BEVERLY,,11226.0,2.0,0.0,2.0,1700.0,1584.0,1910.0,1.0,B1,200000.0,2019-01-07 00:00:00
