,id,neighbourhood_group,host_name,host_id,minimum_price,z_value_prices,z_interpretation
387,117425,Brooklyn,LuLu,593115,4500,0.2724031158414018,Higher price average
388,118061,Brooklyn,Roberta,2248897,440,-0.07153515979594074,Average price
389,118430,Manhattan,Paul,585458,580,-0.05967521925672204,Average price
390,118680,Manhattan,Bobby,599354,174,-0.0940690468204563,Average price
391,120362,Brooklyn,Itamar,138069,760,-0.04442672427772656,Average price
392,121687,Brooklyn,Vikram,262812,400,-0.07492371423571753,Average price
393,121861,Brooklyn,Elizabeth,611716,330,-0.08085368450532689,Average price
394,123784,Manhattan,Christopher,617990,220,-0.09017220921471301,Average price
395,125053,Manhattan,Justin,622460,790,-0.041885308447893975,Average price
396,125163,Brooklyn,Rodney,622855,198,-0.09203591415659024,Average price
397,125594,Brooklyn,Antonín,308652,39,-0.10550541805470291,Lower price average
398,126443,Manhattan,Seith,627217,378,-0.07678741917759475,Average price
399,126816,Manhattan,Eric,620288,85,-0.10160858044895962,Lower price average
400,127387,Brooklyn,Katharine,23276,7800,0.5519588571229856,Higher price average
401,128975,Manhattan,Wayne,256161,122,-0.09847416759216611,Average price
402,131154,Brooklyn,Lauren,275563,330,-0.08085368450532689,Average price
403,132516,Queens,Jean,85330,291,-0.08415752508410923,Average price
404,132570,Manhattan,Catherine,651390,680,-0.0512038331572801,Average price
405,132695,Brooklyn,Holly,507186,250,-0.08763079338488043,Average price
406,133025,Manhattan,Tracy,653405,520,-0.0647580509163872,Average price
407,134934,Brooklyn,Giovanni,652842,2250,0.08179692860395828,Average price
408,135393,Brooklyn,Karen,663764,100,-0.10033787253404333,Lower price average
409,135465,Brooklyn,Christopher,663879,510,-0.06560518952633139,Average price
410,135706,Manhattan,Jeff,665013,528,-0.06408034002843185,Average price
411,136493,Brooklyn,Irena,663384,1750,0.03943999810674861,Average price
412,138216,Brooklyn,Michael,674970,705,-0.04908598663241962,Average price
413,139624,Brooklyn,Jessica,680818,1280,-0.00037551656062849225,Average price
414,140133,Brooklyn,Daniel,622866,747,-0.045528004470654006,Average price
415,140425,Brooklyn,Ivy,683975,158,-0.09542446859636701,Average price
416,140973,Manhattan,Dave,686147,370,-0.0774651300655501,Average price
417,141154,Brooklyn,Mark,686768,360,-0.0783122686754943,Average price
418,141335,Brooklyn,Orna,687361,495,-0.06687589744124768,Average price
419,141890,Manhattan,Allison,689661,1125,-0.013506165014763493,Average price
420,141984,Manhattan,Vanessa,630453,525,-0.06433448161141511,Average price
421,142069,Manhattan,Josh,277747,600,-0.057980942036833655,Average price
422,144087,Manhattan,Rinaldo,616825,2072,0.06671786134695164,Average price
423,144148,Manhattan,Jonathan,299755,96,-0.100676727978021,Lower price average
424,145064,Brooklyn,Oliver,404424,1015,-0.02282468972414962,Average price
425,145188,Manhattan,Kristin,703156,800,-0.041038169837949785,Average price
426,145994,Manhattan,Carolyn,706418,475,-0.06857017466113607,Average price
427,146754,Brooklyn,Meighan,709434,1000,-0.024095397639065912,Average price
428,147586,Manhattan,Julie,709334,590,-0.058828080646777844,Average price
429,148201,Manhattan,John,715807,525,-0.06433448161141511,Average price
430,148259,Brooklyn,Mihalis,716064,902,-0.03239735601651901,Average price
431,148825,Manhattan,B.,718349,330,-0.08085368450532689,Average price
432,149287,Manhattan,Nancy,720320,1000,-0.024095397639065912,Average price
433,149777,Bronx,"Dee, Dre & Mama Shelley",716306,77,-0.10228629133691498,Lower price average
434,150804,Manhattan,Peter,726333,1000,-0.024095397639065912,Average price
435,151199,Queens,Gladys & Bob,722320,129,-0.09788117056520518,Average price
436,151478,Brooklyn,M,216191,196,-0.09220534187857908,Average price
437,152071,Brooklyn,Wendy,731855,300,-0.08339510033515946,Average price
438,152078,Manhattan,Ewelina,731904,665,-0.052474541072196394,Average price
439,152259,Manhattan,Wayne,256161,165,-0.09483147156940608,Average price
440,152263,Manhattan,William,732535,600,-0.057980942036833655,Average price
441,152520,Queens,Lucy,733894,1680,0.03351002783713925,Average price
442,153405,Brooklyn,Pat,737585,250,-0.08763079338488043,Average price
443,153780,Manhattan,Donna,739499,525,-0.06433448161141511,Average price
444,154934,Manhattan,Kimberly,745069,225,-0.08974863990974091,Average price
445,155296,Brooklyn,Meredith,656841,11475,0.8632822962774769,Higher price average
446,157673,Brooklyn,Tokunbo,757166,2232,0.08027207910605874,Average price
447,158061,Brooklyn,Fred,758441,165,-0.09483147156940608,Average price
448,158176,Brooklyn,Laura,573065,825,-0.0389203233130893,Average price
449,158290,Brooklyn,Pepe,759583,225,-0.08974863990974091,Average price
450,158913,Brooklyn,Lennny & Megan,762563,650,-0.053745248987112686,Average price
451,158955,Brooklyn,Amia,465589,278,-0.08525880527703669,Average price
452,159749,Brooklyn,JT And Tiziana,54275,88,-0.10135443886597637,Lower price average
453,159815,Brooklyn,JT And Tiziana,54275,80,-0.10203214975393173,Lower price average
454,159913,Manhattan,Kaye,759883,300,-0.08339510033515946,Average price
455,160609,Manhattan,Ligia,769247,600,-0.057980942036833655,Average price
456,160994,Manhattan,James,770831,400,-0.07492371423571753,Average price
457,161366,Queens,Lucy,733894,1680,0.03351002783713925,Average price
458,161394,Brooklyn,Alain,772300,540,-0.06306377369649882,Average price
459,161996,Manhattan,"Robert ""Bob""",1856604,885,-0.03383749165342414,Average price
460,162493,Brooklyn,Andres,776490,2250,0.08179692860395828,Average price
461,162508,Brooklyn,Placid,776645,260,-0.08678365477493624,Average price
462,163627,Brooklyn,Jsun,242506,267,-0.0861906577479753,Average price
463,163809,Manhattan,Jorin,781647,990,-0.024942536249010105,Average price
464,163814,Manhattan,Seith,627217,198,-0.09203591415659024,Average price
465,163836,Brooklyn,Andrea,32169,184,-0.0932219082105121,Average price
466,164989,Manhattan,Jade,69439,280,-0.08508937755504785,Average price
467,165080,Brooklyn,Smadar,787273,3500,0.18768925484698246,Higher price average
468,165461,Manhattan,Rahul,867225,375,-0.07704156076057801,Average price
469,165824,Queens,Lucy,733894,1452,0.014195267530411637,Average price
470,166006,Manhattan,Giancarlo,791287,7750,0.5477231640732647,Higher price average
471,166172,Brooklyn,Wanda,792159,180,-0.09356076365448979,Average price
472,166541,Manhattan,Yvette,793620,150,-0.09610217948432237,Average price
473,166983,Brooklyn,Jilly,795640,1750,0.03943999810674861,Average price
474,167013,Manhattan,Daniel,306605,1845,0.04748781490121844,Average price
475,167017,Brooklyn,Adam,795889,1095,-0.016047580844596072,Average price
476,167222,Brooklyn,Lisel,22486,60,-0.1037264269738201,Lower price average
477,167482,Manhattan,Barbara,789257,370,-0.0774651300655501,Average price
478,168084,Manhattan,Chris,800982,570,-0.06052235786666624,Average price
479,168123,Brooklyn,Sara,720558,2940,0.14024949269010764,Higher price average
480,168546,Manhattan,Benton,803086,500,-0.06645232813627559,Average price
481,168810,Manhattan,Linda & Chris,747698,11375,0.854810910178035,Higher price average
482,169002,Manhattan,Alec,805344,130,-0.09779645670421075,Average price
483,169152,Brooklyn,Julia,806112,150,-0.09610217948432237,Average price
484,169306,Bronx,Vanessa,806214,148,-0.0962716072063112,Average price
485,169464,Brooklyn,Ali & SweetPea,806774,170,-0.09440790226443398,Average price
486,169483,Brooklyn,Jeffrey,807642,742,-0.04595157377562611,Average price
487,170420,Manhattan,Lena,812814,158,-0.09542446859636701,Average price
488,170761,Brooklyn,Doug,67778,170,-0.09440790226443398,Average price
489,171776,Manhattan,Benton,803086,340,-0.08000654589538268,Average price
490,172700,Manhattan,Cheryl,302772,345,-0.0795829765904106,Average price
491,172870,Manhattan,Jorin,781647,445,-0.07111159049096866,Average price
492,173072,Manhattan,Lewis,826192,147,-0.09635632106730563,Average price
493,173151,Brooklyn,Jane,826459,273,-0.08568237458200878,Average price
494,173742,Manhattan,Donna,829652,800,-0.041038169837949785,Average price
495,174527,Brooklyn,Kris,833926,300,-0.08339510033515946,Average price
497,176135,Brooklyn,Jennifer,842125,291,-0.08415752508410923,Average price
498,176653,Manhattan,Cj,844862,400,-0.07492371423571753,Average price
499,176962,Brooklyn,Dani,846309,716,-0.04815413416148101,Average price
500,177421,Brooklyn,Sarah,848748,1000,-0.024095397639065912,Average price
501,177495,Manhattan,Amit,848960,4290,0.25461320503257373,Higher price average
502,177606,Manhattan,Kathrine,849492,1134,-0.012743740265813718,Average price
503,179670,Manhattan,Milan,21475,240,-0.08847793199482462,Average price
504,179741,Manhattan,Tony,314941,300,-0.08339510033515946,Average price
505,180507,Queens,Jason,864735,3210,0.16312223515860086,Higher price average
506,180792,Queens,Jason,864735,2850,0.1326252452006099,Higher price average
507,181972,Manhattan,Rosario,872121,398,-0.07509314195770636,Average price
508,182069,Manhattan,Mat,39260,240,-0.08847793199482462,Average price
509,182095,Manhattan,Mike,872805,2985,0.14406161643485652,Higher price average
510,182177,Bronx,Christian & Carla,873273,250,-0.08763079338488043,Average price
511,182649,Brooklyn,Obed,876054,140,-0.09694931809426656,Average price
512,185266,Brooklyn,Lisa,889106,300,-0.08339510033515946,Average price
513,187488,Manhattan,Village,871727,3000,0.1453323243497728,Higher price average
514,187566,Brooklyn,Andrew & Markus,279078,198,-0.09203591415659024,Average price
515,187986,Manhattan,Daniel,904833,250,-0.08763079338488043,Average price
516,188146,Brooklyn,Mariana,906200,2100,0.06908984945479538,Average price
517,188661,Brooklyn,Mj,909146,510,-0.06560518952633139,Average price
518,188674,Manhattan,Leslie,909234,165,-0.09483147156940608,Average price
519,189135,Manhattan,Michael,179020,99,-0.10042258639503775,Lower price average
520,189181,Manhattan,David,912541,1020,-0.022401120419177526,Average price
521,189732,Brooklyn,O'Dell,489400,507,-0.06585933110931465,Average price
522,189787,Brooklyn,Sundiata,915640,396,-0.0752625696796952,Average price
523,190267,Manhattan,Marina,918866,1183,-0.008592761077087169,Average price
524,190542,Brooklyn,Farrah,920542,480,-0.06814660535616397,Average price
525,190968,Brooklyn,Karen,922922,645,-0.05416881829208478,Average price
526,190974,Brooklyn,Alan,874471,390,-0.07577085284566172,Average price
527,191075,Manhattan,Matthew,923915,330,-0.08085368450532689,Average price
528,193105,Manhattan,Marcela,936114,4200,0.246988957543076,Higher price average
529,193333,Brooklyn,Melody,302936,1950,0.056382770305632476,Average price
530,193393,Queens,Mike,938056,150,-0.09610217948432237,Average price
531,193853,Manhattan,Anastasia,48599,894,-0.033075066904474364,Average price
532,194154,Manhattan,Elina,936830,534,-0.06357205686246534,Average price
533,195123,Manhattan,Susan,940724,50,-0.1045735655837643,Lower price average
534,195233,Brooklyn,Dennis,949221,43,-0.10516656261072524,Lower price average
535,195240,Brooklyn,Dennis,949221,42,-0.10525127647171965,Lower price average
536,195578,Brooklyn,Erika,304493,85,-0.10160858044895962,Lower price average
537,195971,Brooklyn,Tim,953279,417,-0.0734835785988124,Average price
538,195989,Brooklyn,Elizabeth,611716,105,-0.09991430322907123,Average price
539,196010,Brooklyn,Vanessa,953565,1325,0.0034366071841203786,Average price
540,197155,Manhattan,Vlad,960836,149,-0.09618689334531678,Average price
541,197753,Manhattan,Colin,964482,136,-0.09728817353824423,Average price
542,197942,Brooklyn,Toni,289135,297,-0.08364924191814271,Average price
543,199195,Manhattan,Jabari,971075,225,-0.08974863990974091,Average price
544,199312,Brooklyn,Susanne,973438,200,-0.0918664864346014,Average price
545,200645,Manhattan,Edo,933378,90,-0.10118501114398752,Lower price average
546,200955,Manhattan,Simone,568325,4800,0.29781727413972764,Higher price average
547,201992,Brooklyn,Andrea,988350,760,-0.04442672427772656,Average price
548,202273,Brooklyn,Kestrel,918087,268,-0.08610594388698088,Average price
549,203901,Manhattan,Elizabeth,1000477,190,-0.09271362504454558,Average price
550,204065,Brooklyn,Erica,51038,496,-0.06679118358025327,Average price
551,204833,Brooklyn,Melanie,903686,600,-0.057980942036833655,Average price
552,204959,Manhattan,Ange,464506,285,-0.08466580825007575,Average price
553,205043,Manhattan,Welcome To My Place,1007558,150,-0.09610217948432237,Average price
554,205485,Brooklyn,Zora & Chris,1010242,435,-0.07195872910091285,Average price
555,205735,Brooklyn,Danielle,1011426,82,-0.10186272203194288,Lower price average
556,205867,Brooklyn,Tiffaney,1012691,480,-0.06814660535616397,Average price
557,206071,Bronx,Lori,12221,150,-0.09610217948432237,Average price
558,206316,Brooklyn,Brett,1014639,314,-0.08220910628123759,Average price
559,206772,Brooklyn,Evan,1017473,2730,0.12245958188127957,Higher price average
560,206957,Brooklyn,Angus,1018472,280,-0.08508937755504785,Average price
561,208148,Brooklyn,Martina,1024355,555,-0.06179306578158252,Average price
562,208889,Brooklyn,Jameelah,1029021,435,-0.07195872910091285,Average price
563,209310,Queens,Iulia,1031148,1400,0.00979014675870183,Average price
564,211078,Brooklyn,Maya,306739,555,-0.06179306578158252,Average price
565,211974,Manhattan,Goldi,272730,250,-0.08763079338488043,Average price
566,212109,Manhattan,Susan,666271,7200,0.5011305405263341,Higher price average
567,212178,Manhattan,Jeremy,1094178,460,-0.06984088257605237,Average price
568,212544,Brooklyn,Daniel,1096084,700,-0.04950955593739172,Average price
569,213272,Brooklyn,Meli,293130,40,-0.1054207041937085,Lower price average
570,213330,Manhattan,Nader,800223,6000,0.39947390733303084,Higher price average
571,214917,Staten Island,Carmel,1109658,160,-0.09525504087437817,Average price
572,215560,Brooklyn,Mary,1112560,237,-0.08873207357780788,Average price
573,215784,Queens,Jason,864735,2850,0.1326252452006099,Higher price average
574,215907,Manhattan,Keenan & Emily,1114587,600,-0.057980942036833655,Average price
575,217580,Brooklyn,Samuel,1121193,3000,0.1453323243497728,Higher price average
576,218358,Manhattan,Orlando,1129218,560,-0.06136949647661043,Average price
577,219066,Brooklyn,Yana,447754,110,-0.09949073392409914,Average price
578,219482,Brooklyn,Pepe,759583,688,-0.05052612226932475,Average price
579,219793,Manhattan,Keera (Jena),1138692,199,-0.09195120029559582,Average price
580,219818,Manhattan,Keera (Jena),1138692,199,-0.09195120029559582,Average price
581,219922,Manhattan,Carmel,1139574,100,-0.10033787253404333,Lower price average
582,220351,Manhattan,Boubacar And Pattee,921500,220,-0.09017220921471301,Average price
583,220563,Brooklyn,Kestrel,918087,225,-0.08974863990974091,Average price
584,220946,Manhattan,Lisa,1144415,438,-0.07170458751792959,Average price
585,221043,Manhattan,Eziah,846050,500,-0.06645232813627559,Average price
586,221097,Brooklyn,Deborah,1146744,3364,0.17616816975174143,Higher price average
587,221618,Manhattan,Gershwyn,4887492,450,-0.07068802118599656,Average price
588,222054,Brooklyn,Lisel,22486,240,-0.08847793199482462,Average price
589,222304,Manhattan,Anton,1153993,796,-0.04137702528192746,Average price
590,223930,Brooklyn,Rosalynn,1164642,750,-0.04527386288767075,Average price
591,224004,Manhattan,Deirdre,1165231,69,-0.10296400222487033,Lower price average
592,224006,Manhattan,Deirdre,1165231,16500,1.2889694477744342,Higher price average
593,224510,Brooklyn,Stefania,991380,920,-0.03087250651861946,Average price
594,225297,Manhattan,Gaya,1173599,500,-0.06645232813627559,Average price
595,225306,Brooklyn,Mary,1112560,237,-0.08873207357780788,Average price
596,225887,Brooklyn,Christopher,663879,390,-0.07577085284566172,Average price
597,225926,Brooklyn,Jessica,1177497,239,-0.08856264585581904,Average price
598,225976,Staten Island,Marina,1177947,450,-0.07068802118599656,Average price
599,226021,Brooklyn,Ryan,815977,660,-0.052898110377168496,Average price
600,227715,Brooklyn,Marylyn,209460,240,-0.08847793199482462,Average price
601,227735,Manhattan,Daniel,1187935,576,-0.06001407470069972,Average price
602,228317,Brooklyn,Lady Jay,1191142,540,-0.06306377369649882,Average price
603,228496,Manhattan,Gordon,1192424,675,-0.051627402462252205,Average price
604,228517,Manhattan,Raven,1192610,3300,0.1707464826480986,Higher price average
605,228925,Brooklyn,Marceline,1194377,700,-0.04950955593739172,Average price
606,228979,Manhattan,Tim,1190088,260,-0.08678365477493624,Average price
607,229367,Manhattan,Carol,1097545,89,-0.10126972500498195,Lower price average
608,229874,Brooklyn,Derrick,507304,1000,-0.024095397639065912,Average price
609,230321,Brooklyn,Civan,1203500,160,-0.09525504087437817,Average price
610,230854,Bronx,Lori,12221,250,-0.08763079338488043,Average price
